"cell","x","y","built_pct","light_mcd_m2","pm25_ug_m3","utci_strong_h","hw_days","crop_frac","bii","landchange_freq","pop_dens_km2","gdp_pc_2022","utci_valid_h"
18080,5491797.53737928,3177294.92101147,2.36147785186768,0.0418568849563599,9.19794845581055,79.7044830322266,9.36893367767334,0.643624007701874,22.9401226043701,NA,62.6874435763889,4782.35498046875,8760
18081,5521797.53737928,3177294.92101147,2.35194778442383,0.0149439470842481,8.8567419052124,77.7694396972656,10.2031450271606,0.600044310092926,26.3140544891357,NA,29.23818359375,4314.0546875,8760
18082,5551797.53737928,3177294.92101147,2.34960389137268,0.0106878038495779,8.73744773864746,74.8761291503906,10.2177143096924,0.456411749124527,26.7956295013428,NA,29.7355338541667,5365.06982421875,8760
18083,5581797.53737928,3177294.92101147,2.09539318084717,0.0110569084063172,8.79313945770264,73.2818984985352,9.56568431854248,0.169762685894966,36.6121635437012,NA,23.4366102430556,4124.7861328125,8760
18084,5611797.53737928,3177294.92101147,1.74051773548126,0.032141201198101,9.4656343460083,68.9889221191406,7.9749755859375,0.182173833250999,31.2128238677979,NA,16.1061089409722,7178.9384765625,8760
18085,5641797.53737928,3177294.92101147,4.40192604064941,0.11355110257864,9.33402061462402,63.9565925598145,8.13132381439209,0.460581511259079,23.5896320343018,NA,334.558993055556,10621.30078125,8760
18086,5671797.53737928,3177294.92101147,2.22135996818542,0.0244298502802849,8.64232921600342,55.6451187133789,7.88588762283325,0.479134082794189,28.3323040008545,NA,28.4516775173611,4385.06884765625,8760
18087,5701797.53737928,3177294.92101147,2.97138524055481,0.0258840192109346,8.64963245391846,64.1265258789062,6.14178133010864,0.636972844600677,23.907039642334,NA,28.0859592013889,3733.87866210938,8760
18088,5731797.53737928,3177294.92101147,3.83036184310913,0.0758921056985855,9.04516410827637,63.0732650756836,6.55834674835205,0.6142418384552,23.775484085083,NA,133.088671875,9563.2890625,8760
18089,5761797.53737928,3177294.92101147,4.10560750961304,0.0853945761919022,9.87708377838135,65,7.32734346389771,0.770148932933807,22.5397872924805,NA,106.045772569444,14373.5537109375,8760
18090,5791797.53737928,3177294.92101147,3.64094662666321,0.0515103042125702,9.12282371520996,73.6784515380859,4.44307708740234,0.806227385997772,22.4860687255859,NA,37.0493402777778,5767.09765625,8760
18091,5821797.53737928,3177294.92101147,4.37723588943481,0.0508559681475163,8.85264873504639,74.411262512207,5.2086706161499,0.680912375450134,23.4813060760498,NA,26.8285373263889,6103.17529296875,8760
18092,5851797.53737928,3177294.92101147,3.88754630088806,0.0305540040135384,8.88536167144775,86.5366134643555,1.92718720436096,0.254600524902344,38.2775840759277,NA,47.9785373263889,8156.71240234375,8760
18093,5881797.53737928,3177294.92101147,5.50638246536255,0.0858176648616791,9.40462493896484,93.5897750854492,2.05324292182922,0.261250376701355,32.0991630554199,NA,273.777986111111,9630.9482421875,8760
18094,5911797.53737928,3177294.92101147,4.93087673187256,0.0454391092061996,9.18543148040771,91.7327194213867,2.23673152923584,0.47509354352951,24.1324043273926,NA,42.4721918402778,6699.34033203125,8760
18095,5941797.53737928,3177294.92101147,4.16746759414673,0.0142105640843511,8.76424598693848,74.5991287231445,0.826748013496399,0.272507339715958,30.8075847625732,NA,7.15612738715278,9441.3125,8760
18096,5971797.53737928,3177294.92101147,5.04749917984009,0.0632972940802574,8.83942699432373,79.1893310546875,0.463827699422836,0.714921593666077,22.1078395843506,NA,30.0960828993056,11173.42578125,8760
18097,6001797.53737928,3177294.92101147,NA,NA,NA,141.338455200195,3.23401713371277,0.674836874008179,22.4881687164307,NA,34.9655164930556,13302.666015625,8760
18098,6031797.53737928,3177294.92101147,NA,NA,NA,170.094512939453,3.64478302001953,0.841968178749084,21.9473743438721,NA,28.3351822916667,11631.791015625,8760
18099,6061797.53737928,3177294.92101147,NA,NA,NA,178.010284423828,4.50880289077759,0.609124004840851,24.6149101257324,NA,33.8915885416667,12020.107421875,8760
18100,6091797.53737928,3177294.92101147,NA,NA,NA,191.440872192383,5,0.813494443893433,21.8862133026123,NA,17.0842827690972,7875.81103515625,8760
18101,6121797.53737928,3177294.92101147,NA,NA,NA,189.942657470703,4.40178298950195,0.861620843410492,21.1746139526367,NA,24.5068337673611,8151.322265625,8760
18102,6151797.53737928,3177294.92101147,NA,NA,NA,188.626922607422,4.36295986175537,0.523903667926788,25.0213088989258,NA,12.612255859375,11480.1630859375,8760
18103,6181797.53737928,3177294.92101147,NA,NA,NA,192.110366821289,3.65382194519043,0.6891930103302,21.8090324401855,NA,40.5494835069444,9706.8076171875,8760
18104,6211797.53737928,3177294.92101147,NA,NA,NA,199.647521972656,3.67472767829895,0.774455845355988,21.8316211700439,NA,17.6618424479167,7672.0478515625,8760
18105,6241797.53737928,3177294.92101147,NA,NA,NA,204.302627563477,3,0.794573485851288,21.9734954833984,NA,18.7190755208333,7162.70458984375,8760
18106,6271797.53737928,3177294.92101147,NA,NA,NA,203.485305786133,3,0.782911419868469,20.437873840332,NA,114.228958333333,5083.74609375,8760
18107,6301797.53737928,3177294.92101147,NA,NA,NA,202.256164550781,3,0.761070489883423,20.831974029541,NA,73.0683246527778,4654.89697265625,8760
18108,6331797.53737928,3177294.92101147,NA,NA,NA,197.05029296875,3,0.524350643157959,20.7823524475098,NA,274.061996527778,4949.43017578125,8760
18109,6361797.53737928,3177294.92101147,NA,NA,NA,200.777816772461,2.62064075469971,0.398581027984619,20.049243927002,NA,445.010069444444,6060.28125,8760
18110,6391797.53737928,3177294.92101147,NA,NA,NA,217.399887084961,2.07303500175476,0.460861206054688,21.1370029449463,NA,215.932447916667,4598.09521484375,8760
18111,6421797.53737928,3177294.92101147,NA,NA,NA,249.011016845703,1.84717547893524,0.453833371400833,20.7631206512451,NA,29.7351953125,10569.017578125,8760
18112,6451797.53737928,3177294.92101147,NA,NA,NA,259.121032714844,2.11763095855713,0.689517855644226,21.130485534668,NA,6.937421875,18043.009765625,8760
18113,6481797.53737928,3177294.92101147,NA,NA,NA,259.008972167969,0.0541952177882195,0.776457726955414,20.0272884368896,NA,60.1616059027778,25858.134765625,8760
18114,6511797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18115,6541797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18116,6571797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18117,6601797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18118,6631797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18119,6661797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18120,6691797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18121,6721797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18122,6751797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18123,6781797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18124,6811797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18125,6841797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18126,6871797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18127,6901797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18128,6931797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18129,6961797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18130,6991797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18131,7021797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18132,7051797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18133,7081797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18134,7111797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18135,7141797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18136,7171797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18137,7201797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18138,7231797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18139,7261797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18140,7291797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18141,7321797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18142,7351797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18143,7381797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18144,7411797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18145,7441797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18146,7471797.53737928,3177294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18147,1171797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18148,1201797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18149,1231797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18150,1261797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18151,1291797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18152,1321797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18153,1351797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18154,1381797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18155,1411797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18156,1441797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18157,1471797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18158,1501797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18159,1531797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18160,1561797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161,1591797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18162,1621797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163,1651797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18164,1681797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18165,1711797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18166,1741797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18167,1771797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18168,1801797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18169,1831797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18170,1861797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18171,1891797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18172,1921797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18173,1951797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18174,1981797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18175,2011797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18176,2041797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18177,2071797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18178,2101797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18179,2131797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18180,2161797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18181,2191797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18182,2221797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18183,2251797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18184,2281797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18185,2311797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18186,2341797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18187,2371797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18188,2401797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18189,2431797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18190,2461797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18191,2491797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18192,2521797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18193,2551797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18194,2581797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18195,2611797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18196,2641797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18197,2671797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18198,2701797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18199,2731797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18200,2761797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18201,2791797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18202,2821797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18203,2851797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18204,2881797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18205,2911797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18206,2941797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18207,2971797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18208,3001797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18209,3031797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18210,3061797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18211,3091797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18212,3121797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18213,3151797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18214,3181797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18215,3211797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18216,3241797.53737928,3147294.92101147,3.37957811355591,0.0308872181922197,5.63462591171265,5.33745193481445,25.3942260742188,0.0324302017688751,22.7968921661377,1.72250092029572,25.8241102430556,34315,8746.4208984375
18217,3271797.53737928,3147294.92101147,4.02912664413452,0.10949320346117,5.7651424407959,14.8082284927368,26.618480682373,0.169026330113411,22.630033493042,4.20546245574951,122.056467013889,34315,8756.87890625
18218,3301797.53737928,3147294.92101147,3.37278366088867,0.0810887068510056,5.84464502334595,10.9950313568115,29.8645496368408,0.12742306292057,32.0798606872559,3.07511234283447,77.88171875,34605.50390625,8759.568359375
18219,3331797.53737928,3147294.92101147,2.34853601455688,0.109326004981995,5.88182497024536,7.74104261398315,30.4155731201172,0.0376562476158142,38.4126892089844,3.11290454864502,115.951180555556,38716.78125,8760
18220,3361797.53737928,3147294.92101147,4.57015323638916,0.224486991763115,6.27989530563354,7.92893409729004,28.9841747283936,0.120988503098488,29.5712242126465,5.04965591430664,244.508142361111,39148,8759.78125
18221,3391797.53737928,3147294.92101147,4.83940982818604,0.121320798993111,6.61772346496582,12.3677453994751,28.6886749267578,0.129952743649483,25.8874263763428,4.3484468460083,133.636736111111,39148,8759.234375
18222,3421797.53737928,3147294.92101147,3.91424059867859,0.0715840384364128,6.69803524017334,29.2261924743652,28.7999038696289,0.114096485078335,31.2812480926514,3.08239793777466,71.6744921875,44373.64453125,8758.244140625
18223,3451797.53737928,3147294.92101147,4.06474924087524,0.128041177988052,7.11731815338135,23.0230503082275,26.8225135803223,0.351621717214584,24.6065483093262,5.91117238998413,111.707178819444,46338,8758.5185546875
18224,3481797.53737928,3147294.92101147,6.19065570831299,0.44933032989502,7.70564842224121,14.6429481506348,22.7972984313965,0.272114336490631,24.9778823852539,4.52184152603149,587.935972222222,46935.49609375,8759.0439453125
18225,3511797.53737928,3147294.92101147,5.15303754806519,0.5560063123703,8.00993824005127,21.9602642059326,20.3593788146973,0.0663000121712685,31.5354080200195,3.64029455184937,534.814965277778,49650.54296875,8758.8173828125
18226,3541797.53737928,3147294.92101147,6.81622552871704,0.665310502052307,8.05670166015625,31.0052852630615,22.1451797485352,0.234924510121346,21.9261741638184,5.52881383895874,795.833125,47366.54296875,8758.4794921875
18227,3571797.53737928,3147294.92101147,3.50387334823608,0.240322440862656,7.60374164581299,29.2779293060303,23.821683883667,0.293179541826248,26.1279220581055,7.0946888923645,209.10703125,44581.04296875,8758.5009765625
18228,3601797.53737928,3147294.92101147,4.08201026916504,0.425364911556244,7.75720977783203,32.2087936401367,23.5697040557861,0.168847963213921,28.6935729980469,5.61002922058105,566.706423611111,50623.08203125,8758.19921875
18229,3631797.53737928,3147294.92101147,2.46105146408081,0.258929014205933,7.56428050994873,34.5452995300293,23.0723571777344,0.121179223060608,34.3254623413086,5.19997978210449,254.164791666667,36997.05859375,8758.9814453125
18230,3661797.53737928,3147294.92101147,2.47296261787415,0.193883404135704,7.50209808349609,33.330738067627,19.9866561889648,0.253961801528931,28.279125213623,9.14147853851318,116.146085069444,43409.70703125,8758.2705078125
18231,3691797.53737928,3147294.92101147,4.30544710159302,0.281151592731476,7.59189891815186,28.3606967926025,17.504997253418,0.355926007032394,19.8961448669434,4.66829252243042,254.325347222222,38115.390625,8758.3388671875
18232,3721797.53737928,3147294.92101147,6.66395568847656,0.178867772221565,7.5419340133667,3.69694805145264,15.6357669830322,0.121607914566994,18.3996067047119,1.71367561817169,97.3475260416667,35198.0078125,8754.7978515625
18233,3751797.53737928,3147294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18234,3781797.53737928,3147294.92101147,11.8859510421753,0.394261658191681,9.37018775939941,10.7384634017944,17.8648948669434,0.0214476212859154,19.8180694580078,0.269670635461807,88.0144357638889,41196.16015625,8747.30859375
18235,3811797.53737928,3147294.92101147,8.77178764343262,0.437665700912476,8.72069644927979,8.24832820892334,33.3431701660156,0.138400390744209,16.8373966217041,0.234868571162224,106.398993055556,53996,8748.064453125
18236,3841797.53737928,3147294.92101147,8.32603645324707,1.04535639286041,9.1640567779541,6.00500917434692,27.97389793396,0.311346858739853,17.2134456634521,0.757886111736298,364.987430555556,53943.98046875,8751.015625
18237,3871797.53737928,3147294.92101147,5.61576414108276,0.645393192768097,9.21731567382812,36.9060478210449,22.0836868286133,0.557003855705261,14.2248477935791,0.907477378845215,196.866423611111,49810.57421875,8758.4326171875
18238,3901797.53737928,3147294.92101147,6.34086179733276,1.00115716457367,9.30871772766113,52.5439758300781,19.8945293426514,0.465342789888382,15.4984998703003,0.565932095050812,254.464045138889,48046.75,8759.48046875
18239,3931797.53737928,3147294.92101147,10.4414129257202,2.69415211677551,9.64008712768555,67.4917297363281,17.6089267730713,0.179399311542511,22.0944786071777,0.885816097259521,953.324027777778,61004.7734375,8760
18240,3961797.53737928,3147294.92101147,6.21933603286743,0.900538861751556,9.64107227325439,91.0429458618164,20.3317279815674,0.280603766441345,21.4894275665283,0.757691383361816,313.039618055556,64110.33984375,8760
18241,3991797.53737928,3147294.92101147,7.41596794128418,0.782065331935883,9.51313781738281,98.2311325073242,15.9568681716919,0.269257694482803,22.9845676422119,0.797509729862213,439.453020833333,60632.078125,8760
18242,4021797.53737928,3147294.92101147,7.45317077636719,0.770257651805878,9.13740539550781,102.538398742676,15.6283388137817,0.311441153287888,20.7322235107422,0.654058992862701,443.1996875,66359.4921875,8760
18243,4051797.53737928,3147294.92101147,7.95500183105469,1.0673965215683,8.59491539001465,106.654640197754,18.5593852996826,0.402849823236465,16.6329650878906,0.473980754613876,351.356284722222,51151.80078125,8760
18244,4081797.53737928,3147294.92101147,9.30361461639404,1.31686103343964,8.60886001586914,101.45295715332,17.6309795379639,0.379694789648056,14.7881803512573,0.391752779483795,1305.695,46765.68359375,8760
18245,4111797.53737928,3147294.92101147,9.90066337585449,1.53539311885834,8.73848915100098,90.4552307128906,10.9100580215454,0.129454419016838,19.41725730896,0.448221176862717,2004.46486111111,52760.95703125,8760
18246,4141797.53737928,3147294.92101147,8.80010223388672,0.949600875377655,8.20780086517334,81.7137832641602,10.5161628723145,0.126733228564262,26.3557548522949,0.359890699386597,1399.0725,44860.546875,8760
18247,4171797.53737928,3147294.92101147,6.31643295288086,0.32905837893486,7.3854866027832,80.5413131713867,11.8188953399658,0.245598807930946,30.4468898773193,0.303316295146942,442.325243055556,47638.90234375,8760
18248,4201797.53737928,3147294.92101147,4.39644765853882,0.136143743991852,6.64736938476562,63.7745742797852,10.379903793335,0.235111504793167,36.231876373291,0.314413756132126,162.646510416667,49183.35546875,8760
18249,4231797.53737928,3147294.92101147,4.42920589447021,0.0958255678415298,6.57246541976929,46.3458366394043,9.07387733459473,0.266298115253448,33.4641304016113,0.387959361076355,89.8290364583333,49474.4140625,8760
18250,4261797.53737928,3147294.92101147,4.66627979278564,0.0952383205294609,6.90557432174683,52.5888328552246,10.5901556015015,0.462997585535049,22.3224601745605,0.251330018043518,109.463289930556,42185.55078125,8760
18251,4291797.53737928,3147294.92101147,4.97674751281738,0.177590101957321,7.36352205276489,70.1096115112305,14.5756540298462,0.299600154161453,30.9962158203125,0.219349220395088,322.439930555556,41443.5625,8760
18252,4321797.53737928,3147294.92101147,5.5027003288269,0.118871107697487,7.30820894241333,74.3947525024414,18.4581661224365,0.466440796852112,21.9780521392822,0.261295527219772,206.371024305556,42134.36328125,8760
18253,4351797.53737928,3147294.92101147,5.5494270324707,0.0872343182563782,7.55482244491577,64.5703811645508,14.7005004882812,0.506551206111908,20.5861549377441,0.295983910560608,102.192907986111,35314.296875,8760
18254,4381797.53737928,3147294.92101147,5.28191804885864,0.125041380524635,7.35575580596924,68.5316543579102,8.55430221557617,0.46448603272438,22.0323925018311,0.272282063961029,99.3513975694444,32317.861328125,8760
18255,4411797.53737928,3147294.92101147,4.65293502807617,0.118309289216995,7.53705883026123,94.3853149414062,8.94335079193115,0.55650532245636,21.3283805847168,0.237075313925743,90.2000434027778,30259.24609375,8760
18256,4441797.53737928,3147294.92101147,5.53362131118774,0.279897630214691,8.12765407562256,133.547164916992,7.24574518203735,0.702120363712311,14.2711372375488,0.344352036714554,230.372256944444,41698.15234375,8760
18257,4471797.53737928,3147294.92101147,8.6994800567627,0.762496471405029,8.4469165802002,144.916244506836,7.72733306884766,0.552546203136444,14.6145629882812,0.626876175403595,613.025416666667,43881.796875,8760
18258,4501797.53737928,3147294.92101147,6.90990877151489,0.39822843670845,8.28925514221191,141.805541992188,8.06200218200684,0.572500288486481,16.7397365570068,0.330271661281586,403.475902777778,39788.02734375,8760
18259,4531797.53737928,3147294.92101147,5.26941871643066,0.118067398667336,8.04725551605225,144.771530151367,6.36302852630615,0.603121519088745,19.2117176055908,0.360404580831528,76.4909722222222,37607.046875,8760
18260,4561797.53737928,3147294.92101147,6.24840927124023,0.167062342166901,8.49640846252441,144.932464599609,6.5846791267395,0.541643142700195,19.0343017578125,0.698872685432434,102.665815972222,36428.85546875,8760
18261,4591797.53737928,3147294.92101147,5.54934167861938,0.149116963148117,8.49527931213379,136.612762451172,6.37183904647827,0.217766791582108,34.8411865234375,0.509776711463928,85.3661805555556,37191.84375,8760
18262,4621797.53737928,3147294.92101147,5.14327573776245,0.128129571676254,8.40997409820557,122.208976745605,8.8393440246582,0.272519081830978,30.765661239624,0.537230014801025,90.4144097222222,37233.25,8760
18263,4651797.53737928,3147294.92101147,3.70913887023926,0.0942275300621986,8.59447002410889,107.940773010254,9.21738338470459,0.215592801570892,33.3010864257812,0.910997271537781,45.7701302083333,37768.0625,8760
18264,4681797.53737928,3147294.92101147,3.06367087364197,0.13203938305378,9.76123332977295,118.418510437012,9.124755859375,0.147108271718025,44.3232688903809,0.652067720890045,49.0879296875,24839.7890625,8760
18265,4711797.53737928,3147294.92101147,3.96244120597839,0.192016318440437,11.3280954360962,116.376441955566,9.17969989776611,0.307138800621033,35.0728073120117,1.16559505462646,90.7033333333333,19690.16796875,8760
18266,4741797.53737928,3147294.92101147,4.86556816101074,0.329434812068939,12.7363405227661,131.335174560547,14.9699335098267,0.49066162109375,26.0667209625244,0.714970827102661,192.343385416667,46836.2265625,8760
18267,4771797.53737928,3147294.92101147,4.91722345352173,0.224133297801018,13.153037071228,142.441513061523,18.2856311798096,0.564676821231842,24.8742618560791,0.591256260871887,84.2409288194444,36365.8359375,8760
18268,4801797.53737928,3147294.92101147,6.00999402999878,0.754794061183929,14.6668386459351,156.028778076172,15.677508354187,0.406553864479065,23.1112365722656,0.958565533161163,510.895451388889,32929.46875,8760
18269,4831797.53737928,3147294.92101147,4.54678440093994,0.406392902135849,14.2813606262207,146.535110473633,12.6980829238892,0.506385087966919,26.0492477416992,0.8366539478302,188.774375,36155.1640625,8760
18270,4861797.53737928,3147294.92101147,5.13252735137939,0.135518014431,13.9924573898315,124.54084777832,12.4667444229126,0.639048933982849,25.2118282318115,0.692942798137665,71.2257248263889,25974.591796875,8760
18271,4891797.53737928,3147294.92101147,5.18832492828369,0.114736802875996,14.3872556686401,120.368392944336,12.5373401641846,0.672555446624756,24.0764217376709,0.513093233108521,73.0967013888889,23006.1015625,8760
